"Procedure
 Code",Rate Type Description,Rate Type,Modifier 1,Modifier 2,Modifier 3,Modifier 4,Min Age,Max Age,Post Op Days,Total Allowable Amount 07.2022,Relative Value,Prior Authorization Needed,Notes,TRI Indicator
11606,DEFAULT,DEF,,,,,0,999,10, $116.28 ,,,,
11620,DEFAULT,DEF,,,,,0,999,10, $72.69 ,,,,
11621,DEFAULT,DEF,,,,,0,999,10, $109.02 ,,,,
11622,DEFAULT,DEF,,,,,0,999,10, $145.36 ,,,,
11623,DEFAULT,DEF,,,,,0,999,10, $181.68 ,,,,
11624,DEFAULT,DEF,,,,,0,999,10, $218.04 ,,,,
11626,DEFAULT,DEF,,,,,0,999,10, $254.36 ,,,,
11640,DEFAULT,DEF,,,,,0,999,10, $109.02 ,,,,
11641,DEFAULT,DEF,,,,,0,999,10, $145.36 ,,,,
11642,DEFAULT,DEF,,,,,0,999,10, $181.68 ,,,,
11643,DEFAULT,DEF,,,,,0,999,10, $218.04 ,,,,
11644,DEFAULT,DEF,,,,,0,999,10, $254.36 ,,,,
11646,DEFAULT,DEF,,,,,0,999,10, $290.70 ,,,,
11719,DEFAULT,DEF,,,,,0,999,0, $9.80 ,,,,
11720,DEFAULT,DEF,,,,,0,999,0, $20.73 ,,,,
11721,DEFAULT,DEF,,,,,0,999,0, $34.87 ,,,,
11730,DEFAULT,DEF,,,,,0,999,0, $29.08 ,,,,
11732,DEFAULT,DEF,,,,,0,999,0, $14.55 ,,,,
11740,DEFAULT,DEF,,,,,0,999,0, $21.81 ,,,,
11750,DEFAULT,DEF,,,,,0,999,10, $87.22 ,,,,
11755,DEFAULT,DEF,,,,,0,999,0, $68.31 ,,,,
11760,DEFAULT,DEF,,,,,0,999,10, $109.02 ,,,,
11762,DEFAULT,DEF,,,,,0,999,10, $109.02 ,,,,
11765,DEFAULT,DEF,,,,,0,999,10, $58.14 ,,,,
11770,DEFAULT,DEF,,,,,0,999,10, $72.69 ,,,,
11771,DEFAULT,DEF,,,,,0,999,90, $265.26 ,,,,
11772,DEFAULT,DEF,,,,,0,999,90, $290.70 ,,,,
11900,DEFAULT,DEF,,,,,0,999,0, $18.16 ,,,,
11901,DEFAULT,DEF,,,,,0,999,0, $3.63 ,,,,
11920,DEFAULT,DEF,,,,,0,999,0, $181.68 ,,Yes,,
11921,DEFAULT,DEF,,,,,0,999,0, $363.39 ,,Yes,,
11922,DEFAULT,DEF,,,,,0,999,0, $53.42 ,,,,
11950,DEFAULT,DEF,,,,,0,999,0, $58.86 ,,Yes,,
11951,DEFAULT,DEF,,,,,0,999,0, $80.30 ,,Yes,,
11952,DEFAULT,DEF,,,,,0,999,0, $106.10 ,,Yes,,
11954,DEFAULT,DEF,,,,,0,999,0, $128.28 ,,Yes,,
11960,DEFAULT,DEF,,,,,0,999,90, $436.06 ,,Yes,,
11970,DEFAULT,DEF,,,,,0,999,90, $363.39 ,,Yes,,
11971,DEFAULT,DEF,,,,,0,999,90, $181.68 ,,Yes,,
11976,Family Planning - Professional Component,PFP,FP,,,,10,999,0, $169.59 ,,,,
11976,DEFAULT,DEF,,,,,10,999,0, $109.52 ,,,,
11980,Family Planning - Professional Component,PFP,FP,,,,0,999,0, $118.63 ,,,,
11980,DEFAULT,DEF,,,,,0,999,0, $89.03 ,,,,
11981,Family Planning - Professional Component,PFP,FP,,,,0,999,0, $160.02 ,,,,
11981,DEFAULT,DEF,,,,,0,999,0, $93.40 ,,,,
11982,Family Planning - Professional Component,PFP,FP,,,,0,999,0, $180.60 ,,,,
11982,DEFAULT,DEF,,,,,0,999,0, $106.59 ,,,,
11983,Family Planning - Professional Component,PFP,FP,,,,0,999,0, $245.65 ,,,,
11983,DEFAULT,DEF,,,,,0,999,0, $172.53 ,,,,
12001,DEFAULT,DEF,,,,,0,999,0, $36.34 ,,,,
12002,DEFAULT,DEF,,,,,0,999,0, $50.89 ,,,,
12004,DEFAULT,DEF,,,,,0,999,0, $65.41 ,,,,
12005,DEFAULT,DEF,,,,,0,999,0, $79.95 ,,,,
12006,DEFAULT,DEF,,,,,0,999,0, $94.47 ,,,,
12007,DEFAULT,DEF,,,,,0,999,0, $109.02 ,,,,
12011,DEFAULT,DEF,,,,,0,999,0, $43.61 ,,,,
12013,DEFAULT,DEF,,,,,0,999,0, $58.14 ,,,,
12014,DEFAULT,DEF,,,,,0,999,0, $72.69 ,,,,
12015,DEFAULT,DEF,,,,,0,999,0, $87.22 ,,,,
12016,DEFAULT,DEF,,,,,0,999,0, $101.73 ,,,,
12017,DEFAULT,DEF,,,,,0,999,0, $116.28 ,,,,
12018,DEFAULT,DEF,,,,,0,999,0, $116.28 ,,,,
12020,DEFAULT,DEF,,,,,0,999,10, $103.20 ,,,,
12021,DEFAULT,DEF,,,,,0,999,10, $103.20 ,,,,
12031,DEFAULT,DEF,,,,,0,999,10, $43.61 ,,,,
12032,DEFAULT,DEF,,,,,0,999,10, $61.78 ,,,,
12034,DEFAULT,DEF,,,,,0,999,10, $79.95 ,,,,
12035,DEFAULT,DEF,,,,,0,999,10, $98.11 ,,,,
12036,DEFAULT,DEF,,,,,0,999,10, $116.28 ,,,,
12037,DEFAULT,DEF,,,,,0,999,10, $134.46 ,,,,
12041,DEFAULT,DEF,,,,,0,999,10, $50.89 ,,,,
12042,DEFAULT,DEF,,,,,0,999,10, $69.03 ,,,,
12044,DEFAULT,DEF,,,,,0,999,10, $87.22 ,,,,
12045,DEFAULT,DEF,,,,,0,999,10, $105.39 ,,,,
12046,DEFAULT,DEF,,,,,0,999,10, $123.55 ,,,,
12047,DEFAULT,DEF,,,,,0,999,10, $141.73 ,,,,
12051,DEFAULT,DEF,,,,,0,999,10, $58.14 ,,,,
12052,DEFAULT,DEF,,,,,0,999,10, $79.95 ,,,,
12053,DEFAULT,DEF,,,,,0,999,10, $101.73 ,,,,
12054,DEFAULT,DEF,,,,,0,999,10, $123.55 ,,,,
12055,DEFAULT,DEF,,,,,0,999,10, $145.36 ,,,,
12056,DEFAULT,DEF,,,,,0,999,10, $167.16 ,,,,
12057,DEFAULT,DEF,,,,,0,999,10, $188.96 ,,,,
13100,DEFAULT,DEF,,,,,0,999,10, $54.50 ,,,,
13101,DEFAULT,DEF,,,,,0,999,10, $116.28 ,,,,
13102,DEFAULT,DEF,,,,,0,999,0, $58.86 ,,,,
13120,DEFAULT,DEF,,,,,0,999,10, $109.02 ,,,,
13121,DEFAULT,DEF,,,,,0,999,10, $145.36 ,,,,
13122,DEFAULT,DEF,,,,,0,999,0, $68.69 ,,,,
13131,DEFAULT,DEF,,,,,0,999,10, $127.18 ,,,,
13132,DEFAULT,DEF,,,,,0,999,10, $170.79 ,,,,
13133,DEFAULT,DEF,,,,,0,999,0, $101.38 ,,,,
13151,DEFAULT,DEF,,,,,0,999,10, $145.36 ,,,,
13152,DEFAULT,DEF,,,,,0,999,10, $181.68 ,,,,
13153,DEFAULT,DEF,,,,,0,999,0, $111.57 ,,,,
13160,DEFAULT,DEF,,,,,0,999,90, $352.11 ,,,,
14000,DEFAULT,DEF,,,,,0,999,90, $254.36 ,,,,
14001,DEFAULT,DEF,,,,,0,999,90, $290.70 ,,,,
14020,DEFAULT,DEF,,,,,0,999,90, $290.70 ,,,,
14021,DEFAULT,DEF,,,,,0,999,90, $363.39 ,,,,
14040,DEFAULT,DEF,,,,,0,999,90, $414.62 ,,,,
14041,DEFAULT,DEF,,,,,0,999,90, $472.40 ,,,,
14060,DEFAULT,DEF,,,,,0,999,90, $508.73 ,,,,
14061,DEFAULT,DEF,,,,,0,999,90, $581.40 ,,,,
14301,DEFAULT,DEF,,,,,0,999,90, $647.90 ,,,,
14302,DEFAULT,DEF,,,,,0,999,0, $141.00 ,,,,
14350,DEFAULT,DEF,,,,,0,999,90, $290.70 ,,,,
15002,DEFAULT,DEF,,,,,0,999,0, $228.93 ,,,,
15003,DEFAULT,DEF,,,,,0,999,0, $50.89 ,,,,
15004,DEFAULT,DEF,,,,,0,999,0, $275.45 ,,,,
15005,DEFAULT,DEF,,,,,0,999,0, $84.66 ,,,,
15040,DEFAULT,DEF,,,,,0,999,0, $190.79 ,,,,
15050,DEFAULT,DEF,,,,,0,999,90, $145.36 ,,,,
15100,DEFAULT,DEF,,,,,0,999,90, $218.04 ,,,,
15101,DEFAULT,DEF,,,,,0,999,0, $65.41 ,,,,
15110,DEFAULT,DEF,,,,,0,999,90, $597.38 ,,,,
15111,DEFAULT,DEF,,,,,0,999,0, $94.11 ,,,,
15115,DEFAULT,DEF,,,,,0,999,90, $561.42 ,,,,
15116,DEFAULT,DEF,,,,,0,999,0, $122.10 ,,,,
15120,DEFAULT,DEF,,,,,0,999,90, $363.39 ,,,,
15121,DEFAULT,DEF,,,,,0,999,0, $109.02 ,,,,
15130,DEFAULT,DEF,,,,,0,999,90, $497.12 ,,,,
15131,DEFAULT,DEF,,,,,0,999,0, $77.04 ,,,,
15135,DEFAULT,DEF,,,,,0,999,90, $601.02 ,,,,
15136,DEFAULT,DEF,,,,,0,999,0, $71.58 ,,,,
15150,DEFAULT,DEF,,,,,0,999,90, $496.02 ,,,,
15151,DEFAULT,DEF,,,,,0,999,0, $99.21 ,,,,
15152,DEFAULT,DEF,,,,,0,999,0, $121.72 ,,,,
15155,DEFAULT,DEF,,,,,0,999,90, $496.73 ,,,,
15156,DEFAULT,DEF,,,,,0,999,0, $128.99 ,,,,
15157,DEFAULT,DEF,,,,,0,999,0, $142.80 ,,,,
15200,DEFAULT,DEF,,,,,0,999,90, $174.41 ,,,,
15201,DEFAULT,DEF,,,,,0,999,0, $72.69 ,,,,
15220,DEFAULT,DEF,,,,,0,999,90, $228.93 ,,Yes,,
15221,DEFAULT,DEF,,,,,0,999,0, $109.02 ,,,,
15240,DEFAULT,DEF,,,,,0,999,90, $345.20 ,,,,
15241,DEFAULT,DEF,,,,,0,999,0, $145.36 ,,,,
15260,DEFAULT,DEF,,,,,0,999,90, $436.06 ,,,,
15261,DEFAULT,DEF,,,,,0,999,0, $188.22 ,,,,
15271,DEFAULT,DEF,,,,,0,999,0, $120.29 ,,,,
15272,DEFAULT,DEF,,,,,0,999,0, $22.52 ,,,,
15273,DEFAULT,DEF,,,,,0,999,0, $246.74 ,,,,
15274,DEFAULT,DEF,,,,,0,999,0, $58.14 ,,,,
15275,DEFAULT,DEF,,,,,0,999,0, $128.99 ,,,,
15276,DEFAULT,DEF,,,,,0,999,0, $27.99 ,,,,
15277,DEFAULT,DEF,,,,,0,999,0, $248.54 ,,,,
15278,DEFAULT,DEF,,,,,0,999,0, $68.31 ,,,,
15570,DEFAULT,DEF,,,,,0,999,90, $357.20 ,,Yes,,
15572,DEFAULT,DEF,,,,,0,999,90, $359.74 ,,,,
15574,DEFAULT,DEF,,,,,0,999,90, $399.72 ,,,,
15576,DEFAULT,DEF,,,,,0,999,90, $308.88 ,,,,
15600,DEFAULT,DEF,,,,,0,999,90, $138.09 ,,,,
15610,DEFAULT,DEF,,,,,0,999,90, $159.89 ,,,,
15620,DEFAULT,DEF,,,,,0,999,90, $199.86 ,,,,
15630,DEFAULT,DEF,,,,,0,999,90, $254.36 ,,,,
15650,DEFAULT,DEF,,,,,0,999,90, $254.36 ,,,,
15730,DEFAULT,DEF,,,,,0,999,90, $752.01 ,,,,
15731,DEFAULT,DEF,,,,,0,999,90, $758.02 ,,Yes,,
15733,DEFAULT,DEF,,,,,0,999,90, $917.77 ,,,,
15734,DEFAULT,DEF,,,,,0,999,90," $1,162.82 ",,Yes,,
15736,DEFAULT,DEF,,,,,0,999,90, $799.45 ,,Yes,,
15738,DEFAULT,DEF,,,,,0,999,90, $799.45 ,,Yes,,
15740,DEFAULT,DEF,,,,,0,999,90, $436.06 ,,Yes,,
15750,DEFAULT,DEF,,,,,0,999,90, $363.39 ,,,,
15756,DEFAULT,DEF,,,,,0,999,90," $2,109.05 ",,Yes,,
15757,DEFAULT,DEF,,,,,0,999,90," $1,772.20 ",,,,
15758,DEFAULT,DEF,,,,,0,999,90," $1,773.66 ",,,,
15760,DEFAULT,DEF,,,,,0,999,90, $327.04 ,,,,
15769,DEFAULT,DEF,,,,,0,999,90, $521.03 ,,,,
15770,DEFAULT,DEF,,,,,0,999,90, $436.06 ,,Yes,,
15771,DEFAULT,DEF,,,,,0,999,90, $624.68 ,,Yes,,
15772,DEFAULT,DEF,,,,,0,999,0, $196.25 ,,Yes,,
15773,DEFAULT,DEF,,,,,0,999,90, $630.34 ,,Yes,,
15774,DEFAULT,DEF,,,,,0,999,0, $190.32 ,,Yes,,
15775,DEFAULT,DEF,,,,,0,999,0, $18.16 ,,,"Code Closed, Effective 09/01/2021",
15776,DEFAULT,DEF,,,,,0,999,0, $10.88 ,,,"Code Closed, Effective 09/01/2021",
15777,DEFAULT,DEF,,,,,0,999,0, $176.97 ,,Yes,,
15780,DEFAULT,DEF,,,,,0,999,90, $363.39 ,,Yes,,
15781,DEFAULT,DEF,,,,,0,999,90, $363.39 ,,Yes,,
15782,DEFAULT,DEF,,,,,0,999,90, $181.68 ,,Yes,,
15783,DEFAULT,DEF,,,,,0,999,90, $10.88 ,,Yes,,
15786,DEFAULT,DEF,,,,,0,999,10, $10.88 ,,,,
15787,DEFAULT,DEF,,,,,0,999,0, $29.08 ,,,,
15788,DEFAULT,DEF,,,,,0,999,90, $129.73 ,,Yes,,
15789,DEFAULT,DEF,,,,,0,999,90, $158.07 ,,Yes,,
15792,DEFAULT,DEF,,,,,0,999,90, $84.31 ,,Yes,,
15793,DEFAULT,DEF,,,,,0,999,90, $105.74 ,,Yes,,
15819,DEFAULT,DEF,,,,,0,999,90, $463.67 ,,Yes,,
15820,DEFAULT,DEF,,,,,0,999,90, $327.77 ,,Yes,,
15821,DEFAULT,DEF,,,,,0,999,90, $364.11 ,,Yes,,
15822,DEFAULT,DEF,,,,,0,999,90, $324.49 ,,Yes,,
15823,DEFAULT,DEF,,,,,0,999,90, $363.39 ,,Yes,,
15824,DEFAULT,DEF,,,,,0,999,0, $436.06 ,,Yes,,
15825,DEFAULT,DEF,,,,,0,999,0, $808.15 ,,Yes,,
15826,DEFAULT,DEF,,,,,0,999,0, $363.39 ,,Yes,,
15828,DEFAULT,DEF,,,,,0,999,0," $1,162.82 ",,Yes,,
15829,DEFAULT,DEF,,,,,0,999,0, $984.03 ,,Yes,,
15830,DEFAULT,DEF,,,,,0,999,90, $809.97 ,,Yes,,
15832,DEFAULT,DEF,,,,,0,999,90, $788.17 ,,Yes,,
15833,DEFAULT,DEF,,,,,0,999,90, $743.84 ,,Yes,,
15834,DEFAULT,DEF,,,,,0,999,90, $740.20 ,,Yes,,
15835,DEFAULT,DEF,,,,,0,999,90, $782.73 ,,Yes,,
15836,DEFAULT,DEF,,,,,0,999,90, $654.09 ,,Yes,,
15837,DEFAULT,DEF,,,,,0,999,90, $545.06 ,,Yes,,
15838,DEFAULT,DEF,,,,,0,999,90, $290.70 ,,Yes,,
15839,DEFAULT,DEF,,,,,0,999,90, $310.69 ,,Yes,,
15840,DEFAULT,DEF,,,,,0,999,90, $872.10 ,,Yes,,
15841,DEFAULT,DEF,,,,,0,999,90," $1,017.46 ",,Yes,,
15842,DEFAULT,DEF,,,,,0,999,90," $1,271.83 ",,Yes,,
15845,DEFAULT,DEF,,,,,0,999,90, $842.32 ,,Yes,,
15847,DEFAULT,DEF,,,,,0,999,0, $311.78 ,,Yes,,
15850,DEFAULT,DEF,,,,,0,999,0, Not a Benefit ,,,,
15851,DEFAULT,DEF,,,,,0,999,0, $14.55 ,,,,
15852,DEFAULT,DEF,,,,,0,999,0, $35.62 ,,,,
15860,DEFAULT,DEF,,,,,0,999,0, $92.30 ,,,,
15876,DEFAULT,DEF,,,,,0,999,0, $290.70 ,,Yes,,
15877,DEFAULT,DEF,,,,,0,999,0, $581.40 ,,Yes,,
15878,DEFAULT,DEF,,,,,0,999,0, $363.39 ,,Yes,,
15879,DEFAULT,DEF,,,,,0,999,0, $606.86 ,,Yes,,
15920,DEFAULT,DEF,,,,,0,999,90, $218.04 ,,,,
15922,DEFAULT,DEF,,,,,0,999,90, $308.88 ,,,,
15931,DEFAULT,DEF,,,,,0,999,90, $218.04 ,,,,
15933,DEFAULT,DEF,,,,,0,999,90, $218.04 ,,,,
15934,DEFAULT,DEF,,,,,0,999,90, $417.88 ,,,,
15935,DEFAULT,DEF,,,,,0,999,90, $490.56 ,,,,
15936,DEFAULT,DEF,,,,,0,999,90, $783.44 ,,,,
15937,DEFAULT,DEF,,,,,0,999,90, $916.09 ,,,,
15940,DEFAULT,DEF,,,,,0,999,90, $290.70 ,,,,
15941,DEFAULT,DEF,,,,,0,999,90, $290.70 ,,,,
15944,DEFAULT,DEF,,,,,0,999,90, $417.88 ,,,,
15945,DEFAULT,DEF,,,,,0,999,90, $490.56 ,,,,
15946,DEFAULT,DEF,,,,,0,999,90," $1,017.46 ",,,,
15950,DEFAULT,DEF,,,,,0,999,90, $76.30 ,,,,
15951,DEFAULT,DEF,,,,,0,999,90, $218.04 ,,,,
15952,DEFAULT,DEF,,,,,0,999,90, $290.70 ,,,,
15953,DEFAULT,DEF,,,,,0,999,90, $363.39 ,,,,
15956,DEFAULT,DEF,,,,,0,999,90," $1,017.46 ",,,,
15958,DEFAULT,DEF,,,,,0,999,90," $1,053.80 ",,,,
15999,DEFAULT,DEF,,,,,0,999,90, Code is Manually Priced ,,,,
16000,DEFAULT,DEF,,,,,0,999,0, $18.16 ,,,,
16020,DEFAULT,DEF,,,,,0,999,0, $21.81 ,,,,
16025,DEFAULT,DEF,,,,,0,999,0, $36.34 ,,,,
16030,DEFAULT,DEF,,,,,0,999,0, $72.69 ,,,,
16035,DEFAULT,DEF,,,,,0,999,0, $181.68 ,,,,
16036,DEFAULT,DEF,,,,,0,999,0, $70.13 ,,,,
17000,DEFAULT,DEF,,,,,0,999,10, $50.16 ,,,,
17003,DEFAULT,DEF,,,,,0,999,0, $6.55 ,,,,
17004,DEFAULT,DEF,,,,,0,999,10, $144.99 ,,,,
17106,DEFAULT,DEF,,,,,0,999,90, $186.79 ,,Yes,,
17107,DEFAULT,DEF,,,,,0,999,90, $419.34 ,,Yes,,
17108,DEFAULT,DEF,,,,,0,999,90, $606.11 ,,Yes,,
17110,DEFAULT,DEF,,,,,0,999,10, $21.81 ,,,,
17111,DEFAULT,DEF,,,,,0,999,10, $43.24 ,,,,
17250,DEFAULT,DEF,,,,,0,999,0, $18.16 ,,,,
17260,DEFAULT,DEF,,,,,0,999,10, $46.50 ,,,,
17261,DEFAULT,DEF,,,,,0,999,10, $63.60 ,,,,
17262,DEFAULT,DEF,,,,,0,999,10, $91.59 ,,,,
17263,DEFAULT,DEF,,,,,0,999,10, $119.19 ,,,,
17264,DEFAULT,DEF,,,,,0,999,10, $94.11 ,,,,
17266,DEFAULT,DEF,,,,,0,999,10, $140.63 ,,,,
17270,DEFAULT,DEF,,,,,0,999,10, $76.66 ,,,,
17271,DEFAULT,DEF,,,,,0,999,10, $113.74 ,,,,
17272,DEFAULT,DEF,,,,,0,999,10, $138.43 ,,,,
17273,DEFAULT,DEF,,,,,0,999,10, $158.44 ,,,,
17274,DEFAULT,DEF,,,,,0,999,10, $169.33 ,,,,
17276,DEFAULT,DEF,,,,,0,999,10, $177.34 ,,,,
17280,DEFAULT,DEF,,,,,0,999,10, $113.01 ,,,,
17281,DEFAULT,DEF,,,,,0,999,10, $144.99 ,,,,
17282,DEFAULT,DEF,,,,,0,999,10, $137.71 ,,,,
17283,DEFAULT,DEF,,,,,0,999,10, $182.04 ,,,,
17284,DEFAULT,DEF,,,,,0,999,10, $174.79 ,,,,
17286,DEFAULT,DEF,,,,,0,999,10, $223.48 ,,,,
17311,DEFAULT,DEF,,,,,0,999,0, $488.02 ,,Yes,,
17312,DEFAULT,DEF,,,,,0,999,0, $295.06 ,,Yes,,
17313,DEFAULT,DEF,,,,,0,999,0, $445.86 ,,,,
17314,DEFAULT,DEF,,,,,0,999,0, $273.26 ,,Yes,,
17315,DEFAULT,DEF,,,,,0,999,0, $57.42 ,,,,
17340,DEFAULT,DEF,,,,,0,999,10, $18.16 ,,,,
17360,DEFAULT,DEF,,,,,0,999,10, $18.16 ,,Yes,,
17380,DEFAULT,DEF,,,,,0,999,0, $59.90 ,,,,
17999,DEFAULT,DEF,,,,,0,999,10, Code is Manually Priced ,,Yes,,
19000,DEFAULT,DEF,,,,,0,999,0, $29.08 ,,,,
19001,DEFAULT,DEF,,,,,0,999,0, $7.27 ,,,,
19020,DEFAULT,DEF,,,,,0,999,90, $94.47 ,,,,
19030,DEFAULT,DEF,,,,,0,999,0, $36.34 ,,,,
19081,DEFAULT,DEF,,,,,0,999,0, $564.68 ,,,,
19082,DEFAULT,DEF,,,,,0,999,0, $456.41 ,,,,
19083,DEFAULT,DEF,,,,,0,999,0, $560.68 ,,,,
19084,DEFAULT,DEF,,,,,0,999,0, $450.24 ,,,,
19085,DEFAULT,DEF,,,,,0,999,0, $849.22 ,,,,
19086,DEFAULT,DEF,,,,,0,999,0, $677.35 ,,,,
19100,DEFAULT,DEF,,,,,0,999,0, $56.33 ,,,,
19101,DEFAULT,DEF,,,,,0,999,10, $130.82 ,,,,
19105,DEFAULT,DEF,,,,,0,999,0," $1,470.61 ",,Yes,,
19110,DEFAULT,DEF,,,,,0,999,90, $128.64 ,,,,
19112,DEFAULT,DEF,,,,,0,999,90, $190.40 ,,,,
19120,DEFAULT,DEF,,,,,0,999,90, $181.68 ,,Yes,,
19125,DEFAULT,DEF,,,,,0,999,90, $229.66 ,,Yes,,
19126,DEFAULT,DEF,,,,,0,999,0, $144.62 ,,,,
19281,DEFAULT,DEF,,,,,0,999,0, $203.12 ,,,,
19282,DEFAULT,DEF,,,,,0,999,0, $141.35 ,,,,
19283,DEFAULT,DEF,,,,,0,999,0, $230.75 ,,,,
19284,DEFAULT,DEF,,,,,0,999,0, $169.33 ,,,,
19285,DEFAULT,DEF,,,,,0,999,0, $391.35 ,,,,
19286,DEFAULT,DEF,,,,,0,999,0, $328.14 ,,,,
19287,DEFAULT,DEF,,,,,0,999,0, $724.93 ,,,,
19288,DEFAULT,DEF,,,,,0,999,0, $577.41 ,,,,
19294,DEFAULT,DEF,,,,,0,999,0, $148.53 ,,,,
19296,DEFAULT,DEF,,,,,0,999,0," $3,792.95 ",,,,
19297,DEFAULT,DEF,,,,,0,999,0, $73.04 ,,,,
19298,DEFAULT,DEF,,,,,0,999,0," $1,422.27 ",,,,
19300,DEFAULT,DEF,,,,,0,999,90, $369.92 ,,Yes,,
19301,DEFAULT,DEF,,,,,0,999,90, $278.35 ,,Yes,,
19302,DEFAULT,DEF,,,,,0,999,90, $590.14 ,,Yes,,
19303,DEFAULT,DEF,,,,,0,999,90, $599.22 ,,Yes,,
19305,DEFAULT,DEF,,,,,0,999,90, $731.48 ,,Yes,,
19306,DEFAULT,DEF,,,,,0,999,90, $760.55 ,,Yes,,
19307,DEFAULT,DEF,,,,,0,999,90, $764.54 ,,Yes,,
19316,DEFAULT,DEF,,,,,0,999,90, $687.15 ,,Yes,,
19318,DEFAULT,DEF,,,,,0,999,90, $654.09 ,,Yes,,
19324,DEFAULT,DEF,,,,,0,999,90, Not a Benefit ,,Yes,Code terminated 12/31/2020,
19325,DEFAULT,DEF,,,,,0,999,90, $508.73 ,,Yes,,
19328,DEFAULT,DEF,,,,,0,999,90, $172.60 ,,Yes,,
19330,DEFAULT,DEF,,,,,0,999,90, $180.23 ,,Yes,,
19340,DEFAULT,DEF,,,,,0,999,90, $145.36 ,,Yes,,
19342,DEFAULT,DEF,,,,,0,999,90, $363.39 ,,Yes,,
19350,DEFAULT,DEF,,,,,0,999,90, $345.20 ,,Yes,,
19355,DEFAULT,DEF,,,,,0,999,90, $290.70 ,,Yes,,
19357,DEFAULT,DEF,,,,,0,999,90, $807.81 ,,Yes,,
19361,DEFAULT,DEF,,,,,0,999,90, $978.93 ,,Yes,,
19364,DEFAULT,DEF,,,,,0,999,90," $1,241.30 ",,Yes,,
19366,DEFAULT,DEF,,,,,0,999,90, Not a Benefit ,,Yes,Code terminated 12/31/2020,
19367,DEFAULT,DEF,,,,,0,999,90," $1,360.12 ",,Yes,,
19368,DEFAULT,DEF,,,,,0,999,90," $1,768.20 ",,Yes,,
19369,DEFAULT,DEF,,,,,0,999,90," $1,659.92 ",,Yes,,
19370,DEFAULT,DEF,,,,,0,999,90, $218.04 ,,Yes,,
19371,DEFAULT,DEF,,,,,0,999,90, $471.30 ,,Yes,,
19380,DEFAULT,DEF,,,,,0,999,90, $473.13 ,,Yes,,
19396,DEFAULT,DEF,,,,,0,999,0, $136.63 ,,Yes,,
19499,DEFAULT,DEF,,,,,0,999,90, Code is Manually Priced ,,Yes,,
20005,DEFAULT,DEF,,,,,0,999,0, Not a Benefit ,,,Code terminated 12/31/2018,
20100,DEFAULT,DEF,,,,,0,999,10, $501.47 ,,,,
20101,DEFAULT,DEF,,,,,0,999,10, $158.44 ,,,,
20102,DEFAULT,DEF,,,,,0,999,10, $194.06 ,,,,
20103,DEFAULT,DEF,,,,,0,999,10, $261.27 ,,,,
20150,DEFAULT,DEF,,,,,0,999,90, $605.39 ,,,,
20200,DEFAULT,DEF,,,,,0,999,0, $43.61 ,,,,
20205,DEFAULT,DEF,,,,,0,999,0, $87.22 ,,,,
20206,DEFAULT,DEF,,,,,0,999,0, $90.84 ,,,,
20220,DEFAULT,DEF,,,,,0,999,0, $54.50 ,,,,
20225,DEFAULT,DEF,,,,,0,999,0, $152.63 ,,,,
20240,DEFAULT,DEF,,,,,0,999,0, $116.28 ,,,,
20245,DEFAULT,DEF,,,,,0,999,0, $196.23 ,,,,
20250,DEFAULT,DEF,,,,,0,999,10, $336.84 ,,,,
20251,DEFAULT,DEF,,,,,0,999,10, $373.54 ,,,,
20500,DEFAULT,DEF,,,,,0,999,10, $14.55 ,,,,
20501,DEFAULT,DEF,,,,,0,999,0, $47.24 ,,,,
20520,DEFAULT,DEF,,,,,0,999,10, $69.03 ,,,,
20525,DEFAULT,DEF,,,,,0,999,10, $127.18 ,,,,
20526,DEFAULT,DEF,,,,,0,999,0, $49.42 ,,,,
20527,DEFAULT,DEF,,,,,0,999,0, $63.23 ,,,,
20550,DEFAULT,DEF,,,,,0,999,0, $14.55 ,,,,
20551,DEFAULT,DEF,,,,,0,999,0, $49.42 ,,,,
20552,DEFAULT,DEF,,,,,0,999,0, $49.42 ,,,,
20553,DEFAULT,DEF,,,,,0,999,0, $49.42 ,,,,
20555,DEFAULT,DEF,,,,,0,999,0, $206.76 ,,,,
20560,DEFAULT,DEF,,,,,0,999,0, $28.01 ,,Yes,,
20561,DEFAULT,DEF,,,,,0,999,0, $41.62 ,,Yes,,
20600,DEFAULT,DEF,,,,,0,999,0, $40.33 ,,,,
20604,DEFAULT,DEF,,,,,0,999,0, $58.86 ,,,,
20605,DEFAULT,DEF,,,,,0,999,0, $43.98 ,,,,
20606,DEFAULT,DEF,,,,,0,999,0, $64.69 ,,,,
20610,DEFAULT,DEF,,,,,0,999,0, $53.05 ,,,,
20611,DEFAULT,DEF,,,,,0,999,0, $74.12 ,,,,
20612,DEFAULT,DEF,,,,,0,999,0, $42.52 ,,,,
20615,DEFAULT,DEF,,,,,0,999,10, $109.02 ,,,,
20650,DEFAULT,DEF,,,,,0,999,10, $54.50 ,,,,
20660,DEFAULT,DEF,,,,,0,999,0, $109.02 ,,,,
20661,DEFAULT,DEF,,,,,0,999,90, $141.73 ,,,,
20662,DEFAULT,DEF,,,,,0,999,90, $188.96 ,,,,
20663,DEFAULT,DEF,,,,,0,999,90, $170.79 ,,,,
20664,DEFAULT,DEF,,,,,0,999,90, $343.76 ,,,,
20665,DEFAULT,DEF,,,,,0,999,10, $47.24 ,,,,
